,utc_event_time,utc_event_date,user_id,city_name,ecom_event_action,ecom_id,ecom_brand,ecom_variant,ecom_currency,ecom_price100,ecom_qty,ecom_grand_total100,os_manufacturer,device_type,traffic_src_kind,app_version,net_type,locale
340,2021-09-15 16:38:20,2021-09-15,12671518757289977247,Светлогорск,view_item,BEFC96A9D6DEA3A9817BC5E5157B0A1C,6B0630D20C913739C8164D8208A1B13D,3B9A6121A509CBADC049AEABD3ED0223,RUB,[255300],[1],[255300],HUAWEI,smartphone,mobile,4.2.8000,Wi-Fi,ru
341,2021-09-15 06:45:20,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
342,2021-09-15 07:14:27,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
343,2021-09-15 07:14:39,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
344,2021-09-15 07:23:38,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
345,2021-09-15 07:26:17,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
346,2021-09-15 07:27:07,2021-09-15,9359741164006788958,Мончегорск,add_to_cart,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,43FCC4D7C1455DAAD680C4F142A539FB,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
347,2021-09-15 09:30:20,2021-09-15,9359741164006788958,Мончегорск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
348,2021-09-15 12:32:10,2021-09-15,11810339528653769844,Тамбов,view_item,BEFC96A9D6DEA3A9817BC5E5157B0A1C,6B0630D20C913739C8164D8208A1B13D,3B9A6121A509CBADC049AEABD3ED0223,RUB,[247000],[1],[247000],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
349,2021-09-15 07:11:20,2021-09-15,10212701493443613364,Москва,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2133500],[1],[2133500],samsung,smartphone,mobile,4.2.8000,3G,ru
350,2021-09-15 14:02:17,2021-09-15,10212701493443613364,Москва,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2179400],[1],[2179400],samsung,smartphone,mobile,4.2.8000,3G,ru
351,2021-09-15 12:24:00,2021-09-15,9882953027823663123,Брянск,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1018500],[1],[1018500],samsung,smartphone,mobile,4.2.8000,Wi-Fi,ru
352,2021-09-15 12:24:45,2021-09-15,12135907437915614417,Саратов,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2179400],[1],[2179400],Xiaomi,smartphone,mobile,4.2.8000,4G,ru
353,2021-10-10 02:28:57,2021-10-10,13676287236561349631,Москва,view_item,AF51FBD3B09A5BE324C76C524118BFD3,27FE65559334F3F5EE107A8F324F46D0,3B9A6121A509CBADC049AEABD3ED0223,RUB,[226300],[1],[226300],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
354,2021-10-10 09:56:43,2021-10-10,11333476043898064931,Казань,view_item,6D88AAEEAB611F290D931ACCC12045CB,23CDBF92BEA6943A905B5ECFB6D5BC11,3B9A6121A509CBADC049AEABD3ED0223,RUB,[64000],[1],[64000],HUAWEI,smartphone,mobile,4.2.9000,4G,ru
355,2021-10-10 08:00:45,2021-10-10,13523474423032765666,Надым,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1065500],[1],[1065500],samsung,smartphone,mobile,4.3.2000,Wi-Fi,ru
356,2021-10-10 18:07:23,2021-10-10,10863592842875505698,,add_to_cart,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,50D05F0ABB80F2B62C5F67F057E88D5F,RUB,[1087300],[1],[1087300],HUAWEI,smartphone,mobile,4.3.3000,4G,ru
357,2021-10-10 18:27:35,2021-10-10,11092426272110757084,Воронеж,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1087300],[1],[1087300],HUAWEI,smartphone,mobile,4.3.3000,Wi-Fi,ru
358,2021-10-10 10:10:00,2021-10-10,11294746402269634421,,add_to_cart,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1486400],[1],[1486400],Xiaomi,smartphone,mobile,4.3.2000,Wi-Fi,ru
359,2021-10-10 10:10:13,2021-10-10,11294746402269634421,,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1486400],[1],[1486400],Xiaomi,smartphone,mobile,4.3.2000,Wi-Fi,ru
360,2021-10-21 19:05:25,2021-10-21,13625553970148117665,Тверь,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1255300],[1],[1255300],HUAWEI,smartphone,mobile,4.3.5000,4G,ru
361,2021-09-22 16:28:01,2021-09-22,13668131664097566127,Ставрополь,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1432900],[1],[1432900],HUAWEI,smartphone,mobile,4.2.8000,2G,ru
362,2021-10-17 10:33:46,2021-10-17,12768439236844915621,Самара,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1869000],[1],[1869000],HUAWEI,smartphone,mobile,4.3.5000,3G,ru
363,2021-10-18 08:24:06,2021-10-18,10093791330673007043,Санкт-Петербург,view_item,97F9B1135CF24F4CFFF4664435AEC2B9,FA74FF059207A1569295D3E83CA88E53,3B9A6121A509CBADC049AEABD3ED0223,RUB,[75700],[1],[75700],HUAWEI,smartphone,mobile,4.3.4000,Wi-Fi,ru
364,2021-10-18 08:41:04,2021-10-18,10093791330673007043,Санкт-Петербург,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],HUAWEI,smartphone,mobile,4.3.4000,Wi-Fi,ru
365,2021-10-18 08:28:36,2021-10-18,12654828564554653902,Москва,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
366,2021-10-18 08:29:24,2021-10-18,12654828564554653902,Москва,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
367,2021-10-18 08:37:22,2021-10-18,12654828564554653902,Москва,add_to_cart,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,1980443E701CA23DF988EE1C60F1B07CDED83B4907FCEDE40C9CAE4EED42271ECC04C23D46502324AE28FAD0E6CD06443B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
368,2021-10-18 08:37:44,2021-10-18,12654828564554653902,Москва,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
369,2021-10-18 08:38:13,2021-10-18,12654828564554653902,Москва,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
370,2021-10-18 08:39:38,2021-10-18,12654828564554653902,Москва,begin_checkout,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,7B7A0FB8880662B5CA3BC4FF145FC39586C709CC7657CEB5065AEA03C848F6EE,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
371,2021-10-18 08:40:10,2021-10-18,12654828564554653902,Москва,purchase,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,7B7A0FB8880662B5CA3BC4FF145FC39586C709CC7657CEB5065AEA03C848F6EE,RUB,[174500],[1],[174500],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
372,2021-10-26 17:39:32,2021-10-26,10478473949189720404,Москва,view_item,0F49D92CEA8C80166B0605ED3D1A8E5D,0FE842F2A511FF722220C7A8739B684F,3B9A6121A509CBADC049AEABD3ED0223,RUB,[20500],[1],[20500],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
373,2021-10-26 17:52:14,2021-10-26,9997057817608007928,Липецк,view_item,67FC8BB094EC6205479255C1F8028E20,2F8B2B7FD5CD46B2B300845093396036593CB71837C5F45C99B8CC5E1A628F95,3B9A6121A509CBADC049AEABD3ED0223,RUB,[43100],[1],[43100],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
374,2021-10-26 17:28:28,2021-10-26,9766806069507796951,Воронеж,view_item,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,3B9A6121A509CBADC049AEABD3ED0223,RUB,[176400],[1],[176400],HMD Global,smartphone,mobile,4.3.6000,Wi-Fi,ru
375,2021-09-11 15:32:00,2021-09-11,10418799716519748208,Москва,add_to_cart,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1039300],[1],[1039300],HUAWEI,smartphone,mobile,4.2.5000-huawei,Wi-Fi,ru
376,2021-09-11 05:57:22,2021-09-11,12261564913689799466,Астрахань,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1251000],[1],[1251000],HUAWEI,smartphone,mobile,4.2.8000-huawei,3G,ru
377,2021-10-11 16:52:31,2021-10-11,10059685016684974180,Москва,view_item,B47F278C96726C7B5022C3007EB0A6C9,932C3F508670D9D96FAEB24E91ABA82196CCA085E5B966144625D7BC3BBEFD4B,3B9A6121A509CBADC049AEABD3ED0223,RUB,[160600],[1],[160600],Xiaomi,smartphone,mobile,4.3.3000,4G,ru
378,2021-10-11 18:28:28,2021-10-11,11317686984138711001,Москва,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2120400],[1],[2120400],HUAWEI,smartphone,mobile,4.3.1003,4G,ru
379,2021-10-11 23:13:24,2021-10-11,9294674564052860494,,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2120400],[1],[2120400],Xiaomi,smartphone,mobile,4.3.4000,4G,ru
380,2021-10-30 20:52:32,2021-10-30,10093802399707749930,Москва,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2327600],[1],[2327600],OPPO,smartphone,mobile,4.3.7000,Wi-Fi,ru
381,2021-10-30 16:38:17,2021-10-30,9407810999986224462,Кормиловка,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1049100],[1],[1049100],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
382,2021-10-30 16:42:06,2021-10-30,9407810999986224462,Кормиловка,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1049100],[1],[1049100],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
383,2021-10-30 09:17:14,2021-10-30,12806157668997827041,Екатеринбург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
384,2021-10-30 09:33:59,2021-10-30,12806157668997827041,Екатеринбург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
385,2021-10-30 10:25:45,2021-10-30,12806157668997827041,Екатеринбург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
386,2021-10-30 12:16:34,2021-10-30,12806157668997827041,Екатеринбург,add_to_cart,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
387,2021-10-30 12:16:41,2021-10-30,12806157668997827041,Екатеринбург,add_to_cart,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
388,2021-10-30 12:17:05,2021-10-30,12806157668997827041,Екатеринбург,remove_from_cart,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,43FCC4D7C1455DAAD680C4F142A539FB,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
389,2021-10-30 12:17:12,2021-10-30,12806157668997827041,Екатеринбург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1289700],[1],[1289700],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
390,2021-10-30 09:38:39,2021-10-30,10788102602593953776,,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2351300],[1],[2351300],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
391,2021-10-14 10:18:25,2021-10-14,9812855131856880095,,view_item,ECD8847A3E389369BA25918DFF9B5B83,1A741328B5C5DF34FE89D28EB1AD01A2,3B9A6121A509CBADC049AEABD3ED0223,RUB,[228800],[1],[228800],HUAWEI,smartphone,mobile,4.2.6000,4G,ru
392,2021-10-14 12:20:48,2021-10-14,12767608980060859447,Красноярск,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1869000],[1],[1869000],Xiaomi,smartphone,mobile,4.3.4000,Wi-Fi,ru
393,2021-10-14 12:26:14,2021-10-14,12649245848615292025,Казань,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1065500],[1],[1065500],samsung,smartphone,mobile,4.2.7000,4G,ru
394,2021-10-14 19:19:49,2021-10-14,10618512181337096022,,view_item,97F9B1135CF24F4CFFF4664435AEC2B9,FA74FF059207A1569295D3E83CA88E53,3B9A6121A509CBADC049AEABD3ED0223,RUB,[75700],[1],[75700],HUAWEI,smartphone,mobile,4.3.4000,4G,ru
395,2021-10-14 13:36:17,2021-10-14,10429035118253296711,Санкт-Петербург,add_to_cart,5C8925190BE8C493517153B561BA21E7,77092A382498D0723B30F716F855AB40,3B9A6121A509CBADC049AEABD3ED0223,RUB,[68300],[1],[68300],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
396,2021-10-14 14:07:45,2021-10-14,10485343360565761094,Краснодар,view_item,ECD8847A3E389369BA25918DFF9B5B83,1A741328B5C5DF34FE89D28EB1AD01A2,3B9A6121A509CBADC049AEABD3ED0223,RUB,[228800],[1],[228800],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
397,2021-10-14 18:29:07,2021-10-14,9700221823220213021,Великий Новгород,view_item,ECD8847A3E389369BA25918DFF9B5B83,1A741328B5C5DF34FE89D28EB1AD01A2,3B9A6121A509CBADC049AEABD3ED0223,RUB,[228800],[1],[228800],HUAWEI,smartphone,mobile,4.2.9000,4G,ru
398,2021-10-21 18:05:31,2021-10-21,12699002159490357487,Самара,view_item,61F3488FEF9234C5B0E9B68CAF0AB51F,27FE65559334F3F5EE107A8F324F46D0,3B9A6121A509CBADC049AEABD3ED0223,RUB,[91000],[1],[91000],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
399,2021-10-21 20:01:13,2021-10-21,12496304620206840825,Долгопрудный,view_item,61F3488FEF9234C5B0E9B68CAF0AB51F,27FE65559334F3F5EE107A8F324F46D0,3B9A6121A509CBADC049AEABD3ED0223,RUB,[92900],[1],[92900],Xiaomi,smartphone,mobile,4.3.4000,Wi-Fi,ru
400,2021-10-21 20:20:09,2021-10-21,10189757091489660074,Самара,view_item,61F3488FEF9234C5B0E9B68CAF0AB51F,27FE65559334F3F5EE107A8F324F46D0,3B9A6121A509CBADC049AEABD3ED0223,RUB,[91000],[1],[91000],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
401,2021-10-21 10:40:57,2021-10-21,10371447793527761100,Казань,view_item,B47F278C96726C7B5022C3007EB0A6C9,932C3F508670D9D96FAEB24E91ABA82196CCA085E5B966144625D7BC3BBEFD4B,3B9A6121A509CBADC049AEABD3ED0223,RUB,[166000],[1],[166000],samsung,smartphone,mobile,4.3.5000,3G,ru
402,2021-10-21 17:01:01,2021-10-21,9984822087147031641,Москва,begin_checkout,BF4304D1BE666DB38DF823DE35823D4D,9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8,3B9A6121A509CBADC049AEABD3ED0223,RUB,"[177200,45500,66100,104600,21700]","[1,1,1,1,1]","[177200,45500,66100,104600,21700]",Xiaomi,smartphone,mobile,4.3.5000,4G,ru
403,2021-10-21 17:02:22,2021-10-21,9984822087147031641,Москва,begin_checkout,BF4304D1BE666DB38DF823DE35823D4D,9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8,3B9A6121A509CBADC049AEABD3ED0223,RUB,"[177200,45500,104600,21700]","[1,1,1,1]","[177200,45500,104600,21700]",Xiaomi,smartphone,mobile,4.3.5000,4G,ru
404,2021-10-21 17:04:21,2021-10-21,9984822087147031641,Москва,begin_checkout,BF4304D1BE666DB38DF823DE35823D4D,9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8,3B9A6121A509CBADC049AEABD3ED0223,RUB,"[177200,45500,104600,21700]","[1,1,1,1]","[177200,45500,104600,21700]",Xiaomi,smartphone,mobile,4.3.5000,4G,ru
405,2021-10-21 17:05:21,2021-10-21,9984822087147031641,Москва,purchase,BF4304D1BE666DB38DF823DE35823D4D,9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8,3B9A6121A509CBADC049AEABD3ED0223,RUB,"[177200,45500,104600,21700]","[1,1,1,1]","[177200,45500,104600,21700]",Xiaomi,smartphone,mobile,4.3.5000,4G,ru
406,2021-09-15 09:50:00,2021-09-15,13056077379019140391,,view_item,ECD8847A3E389369BA25918DFF9B5B83,1A741328B5C5DF34FE89D28EB1AD01A2,3B9A6121A509CBADC049AEABD3ED0223,RUB,[242400],[1],[242400],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
407,2021-09-15 13:19:09,2021-09-15,13032873786318087698,,view_item,ECD8847A3E389369BA25918DFF9B5B83,1A741328B5C5DF34FE89D28EB1AD01A2,3B9A6121A509CBADC049AEABD3ED0223,RUB,[237600],[1],[237600],HUAWEI,smartphone,mobile,4.2.8000,4G,ru
408,2021-09-15 07:29:20,2021-09-15,11112422664580504474,Санкт-Петербург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1199400],[1],[1199400],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
409,2021-09-15 07:29:30,2021-09-15,11112422664580504474,Санкт-Петербург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1199400],[1],[1199400],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
410,2021-09-15 12:57:50,2021-09-15,11112422664580504474,Санкт-Петербург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1225200],[1],[1225200],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
411,2021-09-15 15:43:03,2021-09-15,11112422664580504474,Санкт-Петербург,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1225200],[1],[1225200],Xiaomi,smartphone,mobile,4.2.8000,4G,ru
412,2021-09-15 18:04:15,2021-09-15,9355974851025911219,Инта,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1263900],[1],[1263900],samsung,smartphone,mobile,4.2.8000,Wi-Fi,ru
413,2021-10-20 21:27:37,2021-10-20,9745265737295445181,Шёлково,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1327400],[1],[1327400],HUAWEI,smartphone,mobile,4.3.5000-huawei,Wi-Fi,ru
414,2021-10-14 18:07:10,2021-10-14,9288725234367384620,Минск,view_item,97F9B1135CF24F4CFFF4664435AEC2B9,FA74FF059207A1569295D3E83CA88E53,3B9A6121A509CBADC049AEABD3ED0223,RUB,[74100],[1],[74100],Xiaomi,smartphone,mobile,4.3.4000,Wi-Fi,ru
415,2021-10-14 19:50:27,2021-10-14,13019205995437759867,Обнинск,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
416,2021-10-14 21:59:16,2021-10-14,12000168957562850184,Казань,add_to_cart,7D9A98C6E8BF033613B74252D9D24B33,681425F1391C8CA4026B28066C7B3B4A,ECA39849CD4A837A50F1095962623A6B,RUB,[128000],[1],[128000],samsung,smartphone,mobile,4.3.4000,3G,ru
417,2021-10-14 16:36:37,2021-10-14,13068232893601841526,Санкт-Петербург,view_item,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1065500],[1],[1065500],samsung,smartphone,mobile,4.3.4000,3G,ru
418,2021-10-14 18:00:31,2021-10-14,10545648518261074130,Санкт-Петербург,purchase,97F9B1135CF24F4CFFF4664435AEC2B9,FA74FF059207A1569295D3E83CA88E53,7948A713612D01DC921228E236CAA06A,RUB,"[75700,89900]","[1,1]","[75700,89900]",samsung,smartphone,mobile,4.3.1003,3G,ru
419,2021-10-14 16:03:48,2021-10-14,12987186748440239215,Кировск,add_to_cart,B0270133170E1B886F4FA77B7E1F0EB9,7921BD71B70D139454324A845115B9E3,3B9A6121A509CBADC049AEABD3ED0223,RUB,[1065500],[1],[1065500],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
420,2021-10-14 18:22:15,2021-10-14,9249527646705109411,Ростов-на-Дону,purchase,61F3488FEF9234C5B0E9B68CAF0AB51F,27FE65559334F3F5EE107A8F324F46D0,E334BDBE7DA1232FB9024D676368D700E41EF061B5887EBC0D9EEB2BD97438E1,RUB,"[88100,37500,35800,9800,15900,9200,69100]","[1,1,1,1,1,1,1]","[88100,37500,35800,9800,15900,9200,69100]",HUAWEI,smartphone,mobile,4.2.9000,2G,ru
421,2021-10-14 16:50:21,2021-10-14,12395034709550791953,,view_item,8360E6D158AEBD26BBBE835C38F88748,54C53BB4CEB1938D929A930E4FFC4BE5,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2186000],[1],[2186000],Xiaomi,smartphone,mobile,4.3.4000,3G,ru
422,2021-10-16 11:08:57,2021-10-16,11676469282772357590,Ставрополь,view_item,BDBD23C5359EF7B3F85763C032892B85,0B1BC368C77D7A9B58F26B087958C231,3B9A6121A509CBADC049AEABD3ED0223,RUB,[2240900],[1],[2240900],HUAWEI,smartphone,mobile,4.3.5000-huawei,3G,ru
423,2021-10-14 16:42:58,2021-10-14,11857641126365008497,Москва,view_item,AF51FBD3B09A5BE324C76C524118BFD3,27FE65559334F3F5EE107A8F324F46D0,3B9A6121A509CBADC049AEABD3ED0223,RUB,[230900],[1],[230900],HUAWEI,smartphone,mobile,4.3.5000,Wi-Fi,ru
424,2021-10-19 12:16:52,2021-10-19,12693012198633049205,Пермь,begin_checkout,6050B6B1F05ABDB4B33DA4BCEB46DE9B,4F8BB9BC28218427B1EA3CC1A94E420A,7B7A0FB8880662B5CA3BC4FF145FC39586C709CC7657CEB5065AEA03C848F6EE,RUB,"[174500,191900]","[1,1]","[174500,191900]",Xiaomi,smartphone,mobile,4.3.6000,Wi-Fi,ru
